COG_ID	category	name	mean_post	median_post	sd_post	n_present	n_recon	consensus_present	vote	combined_post	euryroot_ml_post	euryroot_unif_post	gld_min1_post	gld_min4_post
COG3340	E	Peptidase E	0.0038	0.0019	0.0034	0	5	0	0/5	0.0079	0.0007	0.0078	0.0019	0.0005
COG3341	R	Ribonuclease HI-related protein, contains viroplasmin and RNaseH domains	0.0142	0.0035	0.0233	0	5	0	0/5	0.0012	0.0047	0.0009	0.0607	0.0035
COG3342	R	Uncharacterized conserved protein, Ntn-hydrolase superfamily	0.4044	0.2190	0.3467	2	5	0	2/5	0.0595	0.2190	0.1057	0.9054	0.7322
COG3343	K	DNA-directed RNA polymerase, delta subunit	0.0013	0.0009	0.0006	0	5	0	0/5	0.0021	0.0008	0.0021	0.0008	0.0009
COG3344	X	Retron-type reverse transcriptase	0.1252	0.0623	0.1438	0	5	0	0/5	0.0259	0.1120	0.0204	0.4053	0.0623
COG3345	G	Alpha-galactosidase	0.0079	0.0039	0.0087	0	5	0	0/5	0.0036	0.0049	0.0039	0.0251	0.0020
COG3346	O	Cytochrome oxidase assembly protein ShyY1	0.0006	0.0004	0.0004	0	5	0	0/5	0.0007	0.0004	0.0014	0.0002	0.0004
COG3347	G	Rhamnose utilisation protein RhaD, predicted bifunctional aldolase and dehydrogenase	0.0022	0.0012	0.0021	0	5	0	0/5	0.0006	0.0012	0.0006	0.0061	0.0023
COG3349	R	Uncharacterized protein, contains NAD-binding domain and a Fe-S cluster	0.0064	0.0028	0.0080	0	5	0	0/5	0.0008	0.0028	0.0009	0.0221	0.0053
COG3350	P	Heavy metal-bindng TRASH/YHS domain, predicted Cu/Ag metallochaperone	0.7177	0.9087	0.2771	3	5	1	3/5	0.4575	0.9149	0.3127	0.9949	0.9087
COG3351	N	Archaellum component ArlD/FlaD/FlaE	0.7112	0.8206	0.2753	4	5	1	4/5	0.6916	0.9200	0.1889	0.9351	0.8206
COG3352	N	Archaellum component ArlC/FlaC	0.5411	0.7911	0.3877	3	5	1	3/5	0.1194	0.9194	0.0213	0.8541	0.7911
COG3353	N	Archaellum component FlaF, FlaF/FlaG flagellin family	0.8503	0.9927	0.2397	4	5	1	4/5	0.8869	0.9927	0.3784	0.9988	0.9949
COG3354	N	Archaellum component FlaG, FlaF/FlaG flagellin family	0.8888	0.9969	0.2027	4	5	1	4/5	0.9645	0.9969	0.4842	0.9995	0.9988
COG3355	K	Predicted transcriptional regulator	0.6880	0.9094	0.3468	3	5	1	3/5	0.4134	0.9094	0.1427	0.9978	0.9769
COG3356	I	Predicted membrane-associated lipid hydrolase, neutral ceramidase superfamily	0.9061	0.9654	0.1043	5	5	1	5/5	0.7112	0.9654	0.8851	0.9926	0.9763
COG3357	K	Predicted transcriptional regulator, contains HTH and Zn-ribbon domains	0.6716	0.8230	0.3394	3	5	1	3/5	0.4132	0.8230	0.1403	0.9946	0.9871
COG3358	S	Uncharacterized conserved protein, DUF1684 family	0.1663	0.0223	0.2313	1	5	0	1/5	0.0132	0.0223	0.0125	0.6132	0.1704
COG3359	R	Uncharacterized conserved protein YprB, contains RNaseH-like and TPR domains	0.5166	0.5212	0.3524	3	5	1	3/5	0.1511	0.5212	0.0959	0.9566	0.8582
COG3360	R	Flavin-binding protein dodecin	0.4194	0.2923	0.3394	2	5	0	2/5	0.0917	0.2923	0.0809	0.9231	0.7092
COG3361	S	Uncharacterized conserved protein YqjF, DUF2071 family	0.0339	0.0092	0.0482	0	5	0	0/5	0.0092	0.0062	0.0084	0.1302	0.0155
COG3363	F	Archaeal IMP cyclohydrolase	0.2011	0.1753	0.1649	1	5	0	1/5	0.0794	0.1892	0.0486	0.5128	0.1753
COG3364	R	Predicted  nucleic acid-binding protein, contains Zn-ribbon domain	0.5700	0.7879	0.3596	3	5	1	3/5	0.1912	0.9029	0.0777	0.8901	0.7879
COG3365	S	Uncharacterized conserved protein, DUF2073 family	0.6796	0.8913	0.3289	3	5	1	3/5	0.4997	0.8913	0.1139	0.9696	0.9237
COG3366	S	Uncharacterized membrane protein	0.7073	0.9272	0.3041	3	5	1	3/5	0.4636	0.9307	0.2300	0.9849	0.9272
COG3367	R	Uncharacterized conserved protein, NAD-dependent epimerase/dehydratase family	0.5368	0.4721	0.2676	2	5	1	2/5	0.2935	0.4721	0.2274	0.9103	0.7806
COG3368	R	Predicted permease	0.6042	0.8703	0.3745	3	5	1	3/5	0.1762	0.8703	0.1180	0.9085	0.9479
COG3369	S	Uncharacterized conserved protein, contains Zn-finger domain of CDGSH type	0.3537	0.3425	0.3201	1	5	0	1/5	0.0551	0.3425	0.0583	0.9326	0.3802
COG3370	R	Uncharacterized conserved protein AF1964, DsrE/DsrF-like family	0.5250	0.6108	0.4089	3	5	1	3/5	0.0607	0.6108	0.0385	0.9901	0.9251
COG3371	S	Uncharacterized membrane protein	0.8662	0.8940	0.1198	5	5	1	5/5	0.7309	0.8940	0.7216	0.9967	0.9877
COG3372	R	Predicted nuclease of restriction endonuclease-like (RecB) superfamily, implicated in nucleotide excision repair	0.6028	0.7097	0.3498	3	5	1	3/5	0.1984	0.7097	0.1816	0.9888	0.9353
COG3373	K	Predicted transcriptional regulator, contains HTH domain	0.6698	0.9114	0.3456	3	5	1	3/5	0.3422	0.9831	0.1639	0.9114	0.9482
COG3374	S	Uncharacterized membrane protein	0.1501	0.0122	0.2308	1	5	0	1/5	0.0047	0.0122	0.0059	0.6026	0.1250
COG3375	R	Predicted acetyltransferase, GNAT superfamily	0.3090	0.2193	0.2790	1	5	0	1/5	0.0438	0.2193	0.0335	0.7584	0.4902
COG3376	P	High-affinity nickel/cobalt permease	0.0994	0.0783	0.0939	0	5	0	0/5	0.0084	0.0783	0.0101	0.2597	0.1403
COG3377	S	Uncharacterized conserved protein YunC, DUF1805 family	0.5786	0.7949	0.3144	3	5	1	3/5	0.1905	0.7949	0.1986	0.8619	0.8470
COG3378	X	DNA primase, phage- or plasmid-associated	0.2542	0.1512	0.2374	1	5	0	1/5	0.0436	0.3905	0.0324	0.6531	0.1512
COG3379	R	Predicted phosphohydrolase or phosphomutase, AlkP superfamily	0.8312	0.8272	0.1254	5	5	1	5/5	0.7216	0.8272	0.6662	0.9884	0.9525
COG3380	R	Predicted NAD/FAD-dependent oxidoreductase	0.0209	0.0036	0.0296	0	5	0	0/5	0.0036	0.0022	0.0022	0.0790	0.0173
COG3381	O	Cytoplasmic chaperone TorD involved in molybdoenzyme TorA maturation	0.3219	0.2630	0.2926	1	5	0	1/5	0.0338	0.2630	0.0380	0.8136	0.4609
COG3382	R	B3/B4 domain (DNA/RNA-binding domain of Phe-tRNA-synthetase)	0.7861	0.9050	0.1802	5	5	1	5/5	0.5681	0.9050	0.5642	0.9408	0.9522
COG3383	R	Predicted molibdopterin-dependent oxidoreductase YjgC	0.3130	0.2203	0.2608	1	5	0	1/5	0.2203	0.0407	0.0965	0.7476	0.4599
COG3384	Q	Aromatic ring-opening dioxygenase, catalytic subunit, LigB family	0.1810	0.1348	0.2054	1	5	0	1/5	0.0163	0.1438	0.0316	0.5784	0.1348
COG3385	X	IS4 transposase InsG	0.4432	0.4824	0.3441	2	5	0	2/5	0.0770	0.4824	0.0511	0.9512	0.6541
COG3386	G	Sugar lactone lactonase YvrE	0.0522	0.0169	0.0789	0	5	0	0/5	0.0188	0.0017	0.0141	0.2096	0.0169
COG3387	G	Glucoamylase (glucan-1,4-alpha-glucosidase), GH15 family	0.4395	0.4368	0.3264	2	5	0	2/5	0.0569	0.4368	0.1701	0.9898	0.5440
COG3388	K	Predicted transcriptional regulator	0.4893	0.5619	0.2345	3	5	0	3/5	0.2896	0.5986	0.1683	0.8280	0.5619
COG3389	O	Presenilin-like membrane protease, A22 family	0.9002	0.9778	0.1014	5	5	1	5/5	0.7413	0.9832	0.8179	0.9778	0.9808
COG3390	L	Replication protein A (RPA) family protein	0.8522	0.9788	0.1659	5	5	1	5/5	0.6458	0.9924	0.6525	0.9915	0.9788
COG3391	R	DNA-binding beta-propeller fold protein YncE	0.1831	0.0939	0.2272	1	5	0	1/5	0.0389	0.1241	0.0269	0.6319	0.0939
COG3392	L	Adenine-specific DNA methylase	0.0193	0.0127	0.0147	0	5	0	0/5	0.0116	0.0135	0.0102	0.0487	0.0127
COG3393	R	Predicted acetyltransferase, GNAT family	0.0462	0.0302	0.0430	0	5	0	0/5	0.0256	0.0425	0.0043	0.1286	0.0302
COG3394	G	Chitooligosaccharide deacetylase ChbG, YdjC/CelG family	0.0207	0.0055	0.0306	0	5	0	0/5	0.0050	0.0047	0.0055	0.0818	0.0063
COG3395	G	D-threonate/D-erythronate kinase OtnK and related C4-acid sugar kinases, YgbK/DUF1537 family	0.1290	0.0165	0.1874	0	5	0	0/5	0.0165	0.0095	0.0118	0.4959	0.1115
COG3396	Q	1,2-phenylacetyl-CoA epoxidase, catalytic subunit	0.0407	0.0184	0.0479	0	5	0	0/5	0.0027	0.0184	0.0030	0.1303	0.0490
COG3397	R	Predicted carbohydrate-binding protein, contains CBM5 and CBM33 domains	0.0020	0.0011	0.0019	0	5	0	0/5	0.0014	0.0008	0.0011	0.0059	0.0010
COG3398	K	Predicted transcriptional regulator, contains two HTH domains	0.7820	0.9052	0.2769	4	5	1	4/5	0.7586	0.9052	0.2558	0.9982	0.9921
COG3399	S	Uncharacterized conserved protein	0.0013	0.0012	0.0011	0	5	0	0/5	0.0002	0.0012	0.0003	0.0031	0.0016
COG3400	R	Uncharacterized protein AQ_414, contains TrkA and USP-like domains	0.0090	0.0050	0.0110	0	5	0	0/5	0.0000	0.0050	0.0000	0.0297	0.0102
COG3401	R	Fibronectin type 3 domain	0.0058	0.0027	0.0064	0	5	0	0/5	0.0032	0.0022	0.0021	0.0186	0.0027
COG3402	S	Uncharacterized membrane protein YdbS, contains bPH2 (bacterial pleckstrin homology) domain	0.1119	0.0548	0.1408	0	5	0	0/5	0.0171	0.0548	0.0140	0.3886	0.0850
COG3403	S	Uncharacterized conserved protein YcgG, contains conserved FPC and CPF motifs	0.0380	0.0038	0.0659	0	5	0	0/5	0.0038	0.0036	0.0021	0.1697	0.0106
COG3404	E	Formiminotetrahydrofolate cyclodeaminase	0.3349	0.2488	0.3083	1	5	0	1/5	0.0671	0.2488	0.0470	0.8875	0.4240
COG3405	G	Endo-1,4-beta-D-glucanase Y	0.0039	0.0053	0.0018	0	5	0	0/5	0.0054	0.0018	0.0054	0.0053	0.0014
COG3407	I	Mevalonate pyrophosphate decarboxylase	0.0572	0.0276	0.0544	0	5	0	0/5	0.0202	0.0032	0.0276	0.1518	0.0833
COG3408	G	Glycogen debranching enzyme (alpha-1,6-glucosidase)	0.5167	0.4946	0.2841	2	5	1	2/5	0.2436	0.4946	0.1716	0.8833	0.7905
COG3409	M	Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases	0.0044	0.0040	0.0019	0	5	0	0/5	0.0051	0.0040	0.0035	0.0076	0.0019
COG3410	S	Uncharacterized conserved protein, DUF2075 family	0.1278	0.0136	0.1923	1	5	0	1/5	0.0117	0.0136	0.0101	0.5066	0.0969
COG3411	C	2Fe-2S ferredoxin	0.0685	0.0122	0.1108	0	5	0	0/5	0.0122	0.0085	0.0037	0.2894	0.0287
COG3412	T	Phosphotransferase subunit DhaM of the dihydroxyacetone kinase DhaKLM complex, contains PTS-EIIA, HPr, and PEP-utilizing domains	0.0626	0.0096	0.1050	0	5	0	0/5	0.0044	0.0096	0.0037	0.2721	0.0234
COG3413	R	Predicted transcriptional regulator, contains HTH domain	0.8542	0.9714	0.1783	5	5	1	5/5	0.7539	0.9714	0.5485	0.9998	0.9976
COG3414	G	Phosphotransferase system, galactitol-specific IIB component	0.0075	0.0088	0.0023	0	5	0	0/5	0.0096	0.0034	0.0065	0.0088	0.0092
COG3415	V	CRISPR-associated protein Csa3, CARF domain	0.3615	0.2454	0.3212	2	5	0	2/5	0.0735	0.2454	0.0430	0.8915	0.5542
COG3416	S	Uncharacterized conserved protein, DUF2076 domain	0.0167	0.0087	0.0199	0	5	0	0/5	0.0046	0.0087	0.0034	0.0561	0.0107
COG3417	M	Outer membrane lipoprotein LpoB, binds and activates PBP1b	0.0011	0.0011	0.0004	0	5	0	0/5	0.0011	0.0006	0.0013	0.0018	0.0008
COG3418	NU	Flagellar biosynthesis/type III secretory pathway chaperone FlgN	0.0041	0.0034	0.0013	0	5	0	0/5	0.0034	0.0029	0.0030	0.0059	0.0053
COG3419	NW	Type IV pilus assembly protein, tip-associated adhesin PilY1	0.0058	0.0056	0.0017	0	5	0	0/5	0.0034	0.0056	0.0052	0.0088	0.0058
COG3420	P	Nitrous oxide reductase accessory protein NosD, contains tandem CASH domains	0.4582	0.5337	0.2652	3	5	0	3/5	0.0803	0.6380	0.2338	0.8053	0.5337
COG3421	V	Type III restriction endonuclease	0.0142	0.0098	0.0093	0	5	0	0/5	0.0091	0.0135	0.0064	0.0323	0.0098
COG3422	S	Uncharacterized conserved protein YegP, UPF0339 family	0.0629	0.0210	0.0660	0	5	0	0/5	0.0210	0.0197	0.0147	0.1886	0.0706
COG3423	K	Predicted transcriptional regulator, lambda repressor-like DNA-binding domain	0.0068	0.0026	0.0078	0	5	0	0/5	0.0023	0.0026	0.0013	0.0222	0.0054
COG3424	Q	Predicted naringenin-chalcone synthase	0.0086	0.0024	0.0124	0	5	0	0/5	0.0017	0.0020	0.0024	0.0333	0.0034
COG3425	I	3-hydroxy-3-methylglutaryl CoA synthase	0.9986	0.9997	0.0016	5	5	1	5/5	0.9972	0.9997	0.9962	1.0000	0.9999
COG3426	C	Butyrate kinase	0.0073	0.0043	0.0076	0	5	0	0/5	0.0016	0.0043	0.0017	0.0221	0.0069
COG3427	C	Carbon monoxide dehydrogenase subunit CoxG	0.2357	0.0723	0.3143	1	5	0	1/5	0.0187	0.0723	0.0153	0.8453	0.2269
COG3428	S	Uncharacterized membrane protein YdbT, contains bPH2 (bacterial pleckstrin homology) domain	0.3816	0.3285	0.1496	1	5	0	1/5	0.1741	0.3112	0.3285	0.6032	0.4912
COG3429	G	Glucose-6-phosphate dehydrogenase assembly protein OpcA, contains a peptidoglycan-binding domain	0.0166	0.0067	0.0240	0	5	0	0/5	0.0014	0.0067	0.0015	0.0643	0.0089
COG3430	N	Archaeal flagellin (archaellin), FlaG/FlaF family	0.3924	0.5481	0.2877	3	5	0	3/5	0.0301	0.7249	0.0651	0.5939	0.5481
COG3431	S	Uncharacterized membrane protein, DUF373 family	0.5341	0.7049	0.3360	3	5	1	3/5	0.2080	0.7049	0.0743	0.9607	0.7224
COG3432	K	Predicted transcriptional regulator	0.7876	0.9747	0.2474	4	5	1	4/5	0.5718	0.9863	0.4106	0.9747	0.9944
COG3433	IQ	Acyl carrier protein/domain	0.0011	0.0007	0.0011	0	5	0	0/5	0.0002	0.0007	0.0002	0.0032	0.0012
COG3434	T	c-di-GMP phosphodiesterase YuxH/PdeH, contains EAL and HDOD domains	0.0046	0.0034	0.0034	0	5	0	0/5	0.0018	0.0034	0.0014	0.0108	0.0055
COG3435	Q	Gentisate 1,2-dioxygenase	0.0308	0.0050	0.0478	0	5	0	0/5	0.0050	0.0047	0.0046	0.1262	0.0135
COG3436	X	Transposase	0.1494	0.0892	0.1787	0	5	0	0/5	0.0227	0.1183	0.0185	0.4985	0.0892
COG3437	T	Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains	0.0663	0.0260	0.0800	0	5	0	0/5	0.0260	0.0253	0.0334	0.2262	0.0208
COG3439	S	Uncharacterized conserved protein, DUF302 family	0.4982	0.4937	0.3928	2	5	0	2/5	0.0852	0.4937	0.0402	0.9983	0.8737
COG3440	V	Predicted restriction endonuclease	0.0940	0.0244	0.1222	0	5	0	0/5	0.0244	0.0810	0.0138	0.3334	0.0175
COG3442	R	Glutamine amidotransferase related to the GATase domain of CobQ	0.0373	0.0127	0.0564	0	5	0	0/5	0.0023	0.0127	0.0013	0.1492	0.0209
COG3443	P	Periplasmic Zn/Cd-binding protein ZinT	0.0042	0.0047	0.0019	0	5	0	0/5	0.0021	0.0047	0.0019	0.0069	0.0052
COG3444	G	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB	0.0016	0.0015	0.0004	0	5	0	0/5	0.0015	0.0012	0.0022	0.0019	0.0014
COG3445	H	Autonomous glycyl radical cofactor GrcA	0.0107	0.0026	0.0166	0	5	0	0/5	0.0013	0.0026	0.0008	0.0437	0.0050
COG3447	T	Integral membrane sensor domain MASE1	0.0150	0.0082	0.0133	0	5	0	0/5	0.0038	0.0082	0.0060	0.0400	0.0170
COG3448	T	CBS-domain-containing membrane protein	0.0255	0.0268	0.0085	0	5	0	0/5	0.0333	0.0170	0.0268	0.0358	0.0147
COG3449	L	DNA gyrase inhibitor GyrI/SbmC	0.0073	0.0066	0.0036	0	5	0	0/5	0.0094	0.0033	0.0132	0.0066	0.0040
COG3450	R	Predicted enzyme of the cupin superfamily	0.0358	0.0324	0.0167	0	5	0	0/5	0.0324	0.0112	0.0272	0.0577	0.0507
COG3451	U	Type IV secretory pathway, VirB4 component	0.0202	0.0148	0.0216	0	5	0	0/5	0.0222	0.0017	0.0148	0.0604	0.0019
COG3452	T	Extracellular (periplasmic) sensor domain CHASE (specificity unknown)	0.0026	0.0012	0.0031	0	5	0	0/5	0.0006	0.0012	0.0005	0.0088	0.0020
COG3453	R	Predicted phosphohydrolase, protein tyrosine phosphatase (PTP) superfamily, DUF442 family	0.0114	0.0031	0.0161	0	5	0	0/5	0.0013	0.0031	0.0006	0.0430	0.0090
COG3454	P	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase PhnM	0.0198	0.0047	0.0302	0	5	0	0/5	0.0087	0.0019	0.0047	0.0801	0.0036
COG3455	U	Type VI protein secretion system component TssL/VasF/DotU	0.0011	0.0009	0.0006	0	5	0	0/5	0.0006	0.0009	0.0007	0.0022	0.0012
COG3456	TU	Predicted component of the type VI protein secretion system, contains a FHA domain	0.0010	0.0006	0.0013	0	5	0	0/5	0.0000	0.0006	0.0000	0.0035	0.0009
COG3457	E	Predicted amino acid racemase	0.0217	0.0097	0.0176	0	5	0	0/5	0.0093	0.0097	0.0096	0.0547	0.0253
COG3458	Q	Cephalosporin-C deacetylase or related acetyl esterase	0.0117	0.0044	0.0145	0	5	0	0/5	0.0041	0.0044	0.0039	0.0406	0.0054
COG3459	G	Cellobiose phosphorylase	0.0102	0.0072	0.0065	0	5	0	0/5	0.0205	0.0041	0.0148	0.0072	0.0043
COG3460	Q	1,2-phenylacetyl-CoA epoxidase, PaaB subunit	0.0188	0.0016	0.0339	0	5	0	0/5	0.0004	0.0016	0.0006	0.0866	0.0050
COG3461	S	Uncharacterized conserved protein	0.1807	0.1229	0.2193	1	5	0	1/5	0.0091	0.1561	0.0120	0.6032	0.1229
COG3462	S	Uncharacterized protein, contains short C-terminal (SHOCT) domain	0.3911	0.4569	0.3482	2	5	0	2/5	0.0155	0.5244	0.0171	0.9418	0.4569
COG3463	S	Uncharacterized membrane protein	0.4326	0.4721	0.3028	2	5	0	2/5	0.1074	0.6436	0.0802	0.8598	0.4721
COG3464	X	Transposase	0.1285	0.0307	0.1728	0	5	0	0/5	0.0265	0.0307	0.0197	0.4698	0.0958
COG3465	S	Uncharacterized conserved protein YwgA	0.4627	0.5292	0.2916	3	5	0	3/5	0.1471	0.6579	0.1143	0.8649	0.5292
COG3466	X	Putative transposon-encoded protein	0.4801	0.6856	0.3575	3	5	0	3/5	0.0589	0.8336	0.0338	0.7885	0.6856
COG3467	V	Nitroimidazole reductase NimA or a related FMN-containing flavoprotein, pyridoxamine 5'-phosphate oxidase superfamily	0.5391	0.4904	0.3467	2	5	1	2/5	0.2327	0.4904	0.1034	0.9692	0.8998
COG3468	MU	Autotransporter adhesin AidA	0.0051	0.0033	0.0036	0	5	0	0/5	0.0046	0.0026	0.0030	0.0121	0.0033
COG3469	G	Chitinase	0.0017	0.0016	0.0005	0	5	0	0/5	0.0019	0.0016	0.0016	0.0026	0.0010
COG3470	MI	Uncharacterized conserved protein probably involved in high-affinity Fe2+ transport	0.0009	0.0004	0.0011	0	5	0	0/5	0.0004	0.0004	0.0003	0.0032	0.0003
COG3471	S	Predicted secreted (periplasmic) protein	0.0039	0.0027	0.0035	0	5	0	0/5	0.0013	0.0027	0.0010	0.0105	0.0040
COG3472	S	Uncharacterized conserved protein domain, often C-terminal to DUF262	0.0534	0.0143	0.0764	0	5	0	0/5	0.0044	0.0421	0.0025	0.2036	0.0143
COG3473	Q	Maleate cis-trans isomerase	0.3804	0.2018	0.3124	2	5	0	2/5	0.1259	0.2018	0.0597	0.8047	0.7097
COG3474	C	Cytochrome c2	0.0019	0.0017	0.0005	0	5	0	0/5	0.0022	0.0016	0.0017	0.0028	0.0013
COG3475	I	Phosphorylcholine metabolism protein LicD	0.0055	0.0061	0.0024	0	5	0	0/5	0.0069	0.0081	0.0052	0.0061	0.0011
COG3476	T	Tryptophan-rich sensory protein TspO/CrtK (mitochondrial benzodiazepine receptor homolog)	0.1506	0.1385	0.1209	0	5	0	0/5	0.0394	0.1385	0.0212	0.3542	0.1999
COG3477	S	Uncharacterized membrane protein YagU, involved in acid resistance, DUF1440 family	0.0026	0.0014	0.0030	0	5	0	0/5	0.0004	0.0014	0.0004	0.0084	0.0026
COG3478	R	Predicted nucleic-acid-binding protein, contains Zn-ribbon domain	0.2376	0.0618	0.2699	1	5	0	1/5	0.0618	0.0572	0.0348	0.7445	0.2896
COG3479	Q	Phenolic acid decarboxylase	0.0036	0.0018	0.0040	0	5	0	0/5	0.0014	0.0018	0.0007	0.0115	0.0026
COG3480	T	Predicted secreted protein YlbL, contains PDZ domain	0.0264	0.0239	0.0201	0	5	0	0/5	0.0072	0.0239	0.0094	0.0632	0.0285
COG3481	J	3'-5' exoribonuclease YhaM, can participate in 23S rRNA maturation,  HD superfamily	0.4594	0.5635	0.2162	3	5	0	3/5	0.2067	0.6412	0.1923	0.5635	0.6933
COG3482	S	Uncharacterized conserved protein	0.3085	0.2341	0.2873	1	5	0	1/5	0.0567	0.4003	0.0335	0.8180	0.2341
COG3483	E	Tryptophan 2,3-dioxygenase (vermilion)	0.0025	0.0013	0.0026	0	5	0	0/5	0.0009	0.0009	0.0017	0.0076	0.0013
COG3484	O	Predicted proteasome-type protease	0.0064	0.0046	0.0065	0	5	0	0/5	0.0012	0.0046	0.0008	0.0186	0.0069
COG3485	Q	Protocatechuate 3,4-dioxygenase beta subunit	0.0263	0.0031	0.0460	0	5	0	0/5	0.0029	0.0020	0.0031	0.1183	0.0051
COG3486	Q	Lysine/ornithine N-monooxygenase	0.0581	0.0178	0.0882	0	5	0	0/5	0.0047	0.0317	0.0030	0.2332	0.0178
COG3487	S	Imelysin-like iron-regulated protein IrpA, duplicated M75 peptidase-like domain	0.0007	0.0006	0.0002	0	5	0	0/5	0.0008	0.0004	0.0006	0.0011	0.0006
COG3488	R	Uncharacterized conserved protein with two CxxC motifs, DUF1111 family	0.0003	0.0003	0.0001	0	5	0	0/5	0.0005	0.0002	0.0003	0.0005	0.0002
COG3489	R	Imelysin-like iron-regulated protein IrpA, duplicated M75 peptidase-like domain	0.0019	0.0017	0.0004	0	5	0	0/5	0.0020	0.0016	0.0017	0.0026	0.0017
COG3490	S	Uncharacterized conserved protein, DUF1513 domain	0.0018	0.0012	0.0012	0	5	0	0/5	0.0010	0.0012	0.0008	0.0041	0.0020
COG3491	Q	Isopenicillin N synthase and related dioxygenases	0.0006	0.0007	0.0002	0	5	0	0/5	0.0007	0.0003	0.0008	0.0009	0.0005
COG3492	S	Uncharacterized conserved protein, DUF1244 family	0.0084	0.0108	0.0038	0	5	0	0/5	0.0037	0.0114	0.0039	0.0122	0.0108
COG3493	C	Na+/citrate or Na+/malate symporter	0.0009	0.0006	0.0008	0	5	0	0/5	0.0004	0.0006	0.0004	0.0024	0.0008
COG3494	S	Uncharacterized conserved protein, DUF1009 family	0.0017	0.0014	0.0008	0	5	0	0/5	0.0011	0.0018	0.0010	0.0032	0.0014
COG3495	S	Uncharacterized conserved protein, DUF3299 family	0.0012	0.0009	0.0006	0	5	0	0/5	0.0009	0.0010	0.0008	0.0024	0.0009
COG3496	S	Uncharacterized conserved protein, DUF1365 family	0.0008	0.0007	0.0002	0	5	0	0/5	0.0008	0.0005	0.0007	0.0012	0.0007
COG3497	X	Phage tail sheath protein FI	0.0247	0.0163	0.0247	0	5	0	0/5	0.0168	0.0070	0.0163	0.0736	0.0097
COG3498	X	Phage tail tube protein FII	0.0011	0.0008	0.0004	0	5	0	0/5	0.0015	0.0007	0.0017	0.0008	0.0007
COG3499	X	Phage protein U	0.0009	0.0007	0.0003	0	5	0	0/5	0.0012	0.0007	0.0013	0.0006	0.0006
COG3500	X	Phage protein D	0.0114	0.0061	0.0108	0	5	0	0/5	0.0088	0.0051	0.0061	0.0328	0.0041
COG3501	UXR	Uncharacterized conserved protein VgrG, implicated in type VI secretion and phage assembly	0.0305	0.0101	0.0427	0	5	0	0/5	0.0082	0.0131	0.0054	0.1157	0.0101
COG3502	S	Uncharacterized conserved protein, DUF952 family	0.0085	0.0074	0.0035	0	5	0	0/5	0.0119	0.0044	0.0074	0.0133	0.0055
COG3503	S	Uncharacterized membrane protein, DUF1624 family	0.5975	0.6438	0.2250	3	5	1	3/5	0.4797	0.7971	0.2260	0.8408	0.6438
COG3504	U	Type IV secretory pathway, VirB9 components	0.0007	0.0003	0.0005	0	5	0	0/5	0.0013	0.0003	0.0012	0.0003	0.0002
COG3505	U	Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase	0.0043	0.0032	0.0039	0	5	0	0/5	0.0042	0.0015	0.0032	0.0117	0.0009
COG3506	S	Regulation of enolase protein 1 (function unknown), concanavalin A-like superfamily	0.0061	0.0034	0.0065	0	5	0	0/5	0.0034	0.0015	0.0027	0.0190	0.0038
COG3507	G	Beta-xylosidase	0.0028	0.0035	0.0019	0	5	0	0/5	0.0049	0.0007	0.0035	0.0044	0.0004
COG3508	Q	Homogentisate 1,2-dioxygenase	0.0179	0.0013	0.0306	0	5	0	0/5	0.0007	0.0007	0.0013	0.0789	0.0079
COG3509	G	Acetyl xylan esterase AxeA and related esterases, LpqC family	0.0081	0.0062	0.0082	0	5	0	0/5	0.0062	0.0019	0.0066	0.0239	0.0019
COG3510	V	Cephalosporin hydroxylase	0.0114	0.0094	0.0052	0	5	0	0/5	0.0101	0.0087	0.0071	0.0215	0.0094
COG3511	M	Phospholipase C	0.0456	0.0124	0.0564	0	5	0	0/5	0.0043	0.0124	0.0064	0.1528	0.0521
COG3512			0.0004	0.0004	0.0002	0	5	0	0/5	0.0008	0.0004	0.0005	0.0003	0.0002
COG3513	V	CRISPR-Cas system type-II protein Cas9	0.0015	0.0008	0.0015	0	5	0	0/5	0.0011	0.0044	0.0007	0.0008	0.0004
COG3514	S	Uncharacterized conserved protein, DUF4415 family	0.0021	0.0012	0.0016	0	5	0	0/5	0.0011	0.0012	0.0011	0.0052	0.0020
COG3515	U	Type VI protein secretion system component TssA1/VasJ/EvfE, contains ImpA_N domain	0.0012	0.0011	0.0002	0	5	0	0/5	0.0013	0.0009	0.0016	0.0011	0.0011
COG3516	U	Predicted component TssA of the type VI protein secretion system	0.0013	0.0015	0.0004	0	5	0	0/5	0.0017	0.0008	0.0016	0.0015	0.0010
COG3517	U	Predicted component TssB of the type VI protein secretion system, VipA/VipB/TssB family	0.0020	0.0019	0.0006	0	5	0	0/5	0.0019	0.0011	0.0023	0.0028	0.0018
COG3518	U	Predicted component of the type VI protein secretion system	0.0027	0.0016	0.0022	0	5	0	0/5	0.0016	0.0012	0.0016	0.0070	0.0019
